url,titol,descripcio,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,antiguitat_anys,referencia,moblat,armaris_empotrats,calefaccio,cuina_equipada,ascensor,terrassa,data_extraccio
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62553092861_106700/,Piso en alquiler en Dreta de L'Eixample en Eixample por 3.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso turistico es uno de nuestros mejores apartamentos turísticos en barcelona, reci...",3500,eixample 1 0/,60 m²,60 m²,1,1,,,Central Place Terrasse II,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-ciutat_vella-62523400090_106700/,Piso en alquiler en Barri Gòtic en Ciutat Vella por 3.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal **estancia minima es de 32 noches** ven a barcelona y disfruta de un e...",3500,ciutat vella 0 0/,50 m²,50 m²,1,1,,,Cathedral Penthouse Terrace,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_marti-62557880229_106700/,Piso en alquiler en Diagonal Mar I El Front Marítim del Poblenou en Sant Martí por 4.200 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso turistico el apartamento vila olimpica pool suites es un apartamento ubicado en...",4200,sant marti 9 0/,120 m²,120 m²,3,2,,,Vila Olimpica Pool,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62524726758_106700/,Piso en alquiler en Dreta de L'Eixample en Eixample por 4.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. El central place premium es uno de nuestros mejores apartamentos turísticos en barcel...",4500,eixample 8 0/,180 m²,180 m²,4,2,,,Central Place Premium,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62564369149_106700/,Piso en alquiler en Sagrada Família en Eixample por 3.700 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal carla penthouse terrace, relájate y disfruta en este tranquilo y elegan...",3700,eixample 9 0/,55 m²,55 m²,2,1,,,Carla Penthouse Terrace,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-64239439207_106400/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 1.515 €/mes,"A 1 minuto de plaza cataluña y la rambla, un poco más arriba del liceo y la boquería como puntos de referencia, encontramos este fantástico piso, en una zona inmejorable y muy bien comunicada, en el centro histórico. Se trata de un inmueble reformado con todo lujo de detalle, restaurado de forma ...",1515,la dreta de eixample 7 0/,75 m²,75 m²,1,1,1ª,,106029867-000643,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-ciutat_vella-64244434712_106400/,Piso en alquiler en Ciutat Vella en Ciutat Vella por 2.800 €/mes,"Descubra este elegante apartamento, estratégicamente situado en la prestigiosa gran via de les corts catalanes, esquina con la calle balmes, a solo un paso de plaza universitat y del vibrante centro de la ciudad. Una propiedad ideal para quienes buscan calidad de vida, confort y una excelente com...",2800,ciutat vella 2 0/,158 m²,158 m²,2,2,4ª,Más de 50 años,110083336-110083336,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64195415157_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 1.850 €/mes,"Estudio disponible desde hoy - solo uso vacacional - no se permite empadronamiento ¡disponible desde hoy! alquiler temporal bienvenido a este encantador estudio con una amplia terraza privada en sant gervasi. Con aproximadamente 65 m² y un diseño moderno y acogedor, este apartamento es ideal para...",1850,sant gervasi galvany 7 0/,55 m²,55 m²,1,1,2ª,Menos de 5 años,104075977-May-MC.1.2,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64181408753_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 1.600 €/mes,"Alquiler temporal (más de 32 días, máximo 11 meses) - disponible ahora ¡bienvenido a este moderno apartamento en sant gervasi con terraza y jardín privado! con una superficie de 65 m², este loft de estilo industrial se encuentra en un edificio con ascensor. Sus grandes ventanales permiten la entr...",1600,sant gervasi galvany 3 0/,65 m²,65 m²,2,1,1ª,Menos de 5 años,107744814-M.C.B..16May,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63431185688_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.000 €/mes,"Alquiler de temporada para uso vacacional, recreativo o de ocio. Descubra este moderno apartamento de 90 m², ideal para una estancia cómoda en el corazón de barcelona. Ubicado en un edificio con ascensor, está perfectamente situado a pocos pasos de la estación de metro muntaner, lo que facilita s...",3000,sant gervasi galvany 8 0/,85 m²,85 m²,3,1,1ª,Entre 10 y 20 años,106748419-P18.1.3,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-63358227822_106400/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 15.200 €/mes,"La calidez catalana se une al encanto escandinavo en este apartamento totalmente amueblado en el eixample derecho. Este elegante apartamento se encuentra en la segunda planta (tercera real) y cuenta con dos acogedores dormitorios, dos modernos baños y balcones privados. Desde el pasillo se accede...",15200,la dreta de eixample 2 0/,170 m²,170 m²,2,2,2ª,Más de 50 años,111093239-111093239,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64222530335_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.200 €/mes,"Disponible desde enero 2026 alquiler temporal - disponibilidad inmediata disponible solo para alquileres de más de 32 días con fines de ocio, vacaciones, recreativos o culturales, y siempre que se acompañen de la documentación correspondiente que acredite dicha finalidad. ¡bienvenido a este encan...",2200,sant gervasi galvany 5 0/,55 m²,55 m²,1,1,2ª,,110057792-May - MC .1 2,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-63364935525_106400/,Piso en alquiler en Sant Pere-Santa Caterina-La Ribera en Sant Pere-Santa Caterina-La Ribera por 2.960 €/mes,"Disponible a partir de noviembre de 2026 encanto moderno en el corazón de el born la historia: 'si no fuera porque nuestra hijas vive tan lejos de la familia, nunca pensaríamos en aquilar o vender este apartamento. Pasará mucho tiempo antes de que podamos llamar a otro lugar hogar, porque amamos ...",2960,sant pere santa caterina la ribera 5 0/,140 m²,140 m²,3,3,1ª,,109405502-109405502,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-63387018500_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 4.000 €/mes,"**piso en alquiler en la milla de oro - avenida diagonal** ¡descubre este espectacular piso reformado en la codiciada milla de oro! ubicado en plena avenida diagonal, este luminoso hogar de 220 m² te ofrece un estilo de vida inigualable. Situado en una sexta planta, disfrutarás de vistas despejad...",4000,sant gervasi galvany 0 0/,220 m²,220 m²,5,3,6ª,,111274272-111274272,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-63402772290_106400/,Piso en alquiler en Sarrià en Sarrià por 5.800 €/mes,"Fantástico piso reformado con materiales de primera calidad, totalmente amueblado en zona exclusiva de pedralbes. Dispone de 182mts mas una sala diáfana de 80mts la en la planta baja de uso privativo con baño que puede ser usada como estudio, despacho. El piso se distribuye en un amplio salón com...",5800,sarria sant gervasi sarria 0 0/,262 m²,262 m²,4,3,5ª,,111273853-111273853,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-63406646798_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.700 €/mes,"Piso espectacular en alquiler en pleno turo park, luminoso piso de 210 m² que se encuentra en una planta alta, ofreciendo una luminosidad excepcional y vistas panorámicas de toda barcelona. Situado en el exclusivo barrio de turo park, este inmueble cuenta con 4 habitaciones amplias, incluyendo un...",3700,sant gervasi galvany 8 0/,210 m²,210 m²,5,3,4ª,,111226234-111226234,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63421152175_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 1.600 €/mes,"Para estancias temporales por motivo vacacional u ocio alquiler temporal (más de 32 días) ¡bienvenido a este encantador apartamento con zona de terraza y jardín compartidos, ubicado muy cerca de la clínica barraquer y de la avenida diagonal! con aproximadamente 55 m², este acogedor apartamento d...",1600,sant gervasi galvany 5 0/,55 m²,55 m²,1,1,Bajo,,105727604-May7 -MC.E.C,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63426742623_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.500 €/mes,"El apartamento tiene aproximadamente 80 m² y se encuentra en un edificio con ascensor y cuenta con parking privado (150€ adicionales por mes). Transporte cercano al apartamento: metro: metro muntaner. Este apartamento en barcelona dispone de un salón comedor con salida a una bonita terraza, muy...",3500,sant gervasi galvany 3 0/,80 m²,80 m²,3,1,1ª,,30009804-PDM 18. 2.1.,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-63344299581_106400/,Piso en alquiler en La Vila de Gràcia en La Vila de Gràcia por 4.000 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, ¡os damos la bienvenida al apartamento triplex en gràcia con piscina y terraz...",4000,la vila de gracia 1 0/,85 m²,85 m²,2,1,1ª,,105895409-2024.RYC.1.3,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_la_bonanova08022-63356613751_106400/,Piso en alquiler en Sant Gervasi-La Bonanova en Sant Gervasi-La Bonanova por 4.490 €/mes,"¡descubre el hogar de tus sueños en este espectacular piso en alquiler! situado en una excelente ubicación a solo unos pasos de la plaza kennedy, este amplio y luminoso apartamento de 172 m² ha sido totalmente reformado para ofrecerte el máximo confort. Con un recibidor acogedor que te da la bien...",4490,sant gervasi la bonanova 1 0/,172 m²,172 m²,3,4,6ª,,110810841-110810841,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-63396098882_106400/,Piso en alquiler en Sarrià en Sarrià por 5.800 €/mes,"Fantástico piso reformado con materiales de primera calidad, totalmente amueblado en zona exclusiva de pedralbes. Dispone de 182mts mas una sala diáfana de 80mts la en la planta baja de uso privativo con baño que puede ser usada como estudio, despacho. El piso se distribuye en un amplio salón com...",5800,sarria sant gervasi sarria 2 0/,262 m²,262 m²,4,3,5ª,,110808699-110808699,,,,,,,2026-05-25
https://www.pisos.com/alquilar/chalet-sarria_sant_gervasi_sarria-63393507913_106400/,Chalet en alquiler en Sarrià en Sarrià por 14.000 €/mes,Increíbles viviendas en el exclusivo barrio de sarrià que se alzan en la ladera hasta casi tocar el cielo. A solo unos minutos del centro de la ciudad. Un estilo impecable en la más absoluta intimidad. Las casas se integran perfectamente en su paisaje mediterráneo. La circunvalación b-20 (la rond...,14000,sarria sant gervasi sarria 3 0/,550 m²,550 m²,6,4,,Entre 5 y 10 años,96437704-Sauc,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08010-63433102844_106400/,Piso en alquiler en Sant Pere-Santa Caterina-La Ribera en Sant Pere-Santa Caterina-La Ribera por 7.500 €/mes,"Loft único en la frontera de el born y eixample escondido en un encantador callejón donde el carácter de el born se encuentra con la elegancia del eixample, este espectacular loft de 300 m² es una oportunidad única para vivir en una de las zonas más vibrantes de barcelona. Desde la entrada, se ac...",7500,sant pere santa caterina la ribera 4 0/,300 m²,300 m²,2,2,4ª,,111100975-111100975,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63391879936_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.000 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, disponible desde el 16 de junio de 2.026 ¡bienvenidos a nuestro apartamento c...",2000,sant gervasi galvany 6 0/,65 m²,65 m²,1,1,1ª,,106769634-Jun16MC.1.2-LD,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63392794926_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.000 €/mes,"Alquiler de temporada para uso vacacional, recreativo o de ocio. Este moderno apartamento de 85 m², ubicado en un edificio con ascensor, se encuentra a pocos pasos de la estación de metro muntaner, lo que permite un acceso rápido al transporte público y a las principales atracciones de la ciudad....",3000,sant gervasi galvany 6 0/,85 m²,85 m²,3,1,2ª,,106748575-P18.2.1,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample-63339012013_106400/,Piso en alquiler en La Nova Esquerra de L'Eixample en La Nova Esquerra de l'Eixample por 2.600 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, disponible 8 marzo 2.026 ¡descubre tu nuevo hogar en el corazón de barcelona!...",2600,la nova esquerra de eixample 3 0/,120 m²,120 m²,3,2,3ª,,106946423-Jul23 - MALLORCA,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63390048315_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 3.000 €/mes,"Disponible solo para alquileres de más de 32 días con fines de ocio, vacaciones, recreativos o culturales, y siempre que se acompañen de la documentación correspondiente que acredite dicha finalidad. El apartamento está ubicado en un edificio con ascensor, lo que ofrece un acceso fácil y cómodo. ...",3000,sant gervasi galvany 5 0/,85 m²,85 m²,3,1,1ª,,106743920-P18.1.2,,,,,,,2026-05-25
https://www.pisos.com/alquilar/atico-el_barri_gotic-63414908203_106400/,Ático en alquiler en El Barri Gòtic en El Barri Gòtic por 4.400 €/mes,"Disponible hasta octubre de 2026. Ubicado en la sexta planta de un edificio histórico con ascensor, este ático con una terraza privada de 80 m² es una oportunidad única en pleno centro de la ciudad. A pocos pasos de via laietana y junto a un hotel de cinco estrellas, disfruta de una ubicación pri...",4400,el barri gotic 3 0/,132 m²,132 m²,1,1,6ª,,111086826-111086826,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62524271322_106700/,Piso en alquiler en La Nova Esquerra de L'Eixample en Eixample por 3.600 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal de 1 a 11 meses te presento esta encantadora casa en alquiler vacaciona...",3600,eixample 2 0/,55 m²,55 m²,1,2,,,Calle Aragon ESTUDIO.A,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64178929531_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.000 €/mes,"¡bienvenido a este apartamento con terraza/jardín común en sant gervasi, un barrio tranquilo y bien situado en barcelona! con una superficie de aproximadamente 55 m², el apartamento se encuentra en un edificio con ascensor, lo que ofrece fácil acceso y comodidad. Gracias a sus grandes ventanales,...",2000,sant gervasi galvany 1 0/,55 m²,55 m²,1,1,,,106770938-MC.A-23MAY,,,,,,,2026-05-25
https://www.pisos.com/alquilar/apartamento-les_corts_barrio-63401721906_106700/,Apartamento en alquiler en Les Corts en Les Corts por 4.000 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Disfruta de la comodidad y amplitud de este luminoso apartamento de 3 dormitorios, di...",4000,les corts barrio 6 0/,100 m²,100 m²,3,2,,,Remei 2,,,,,,,2026-05-25
https://www.pisos.com/alquilar/casa-sant_andreu_barrio-63352182102_106700/,Casa en alquiler en Sant Andreu en Sant Andreu por 8.400 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Exclusiva villa de lujo de 5 plantas en barcelona con salón club privado, piscina, sa...",8400,sant andreu barrio 2 0/,300 m²,300 m²,4,4,,,VILLA DE LUJO Y CLUB,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-ciutat_vella-62598703588_106700/,Piso en alquiler en La Barceloneta en Ciutat Vella por 3.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal gabi.. . ( de uno a once meses) piso en barceloneta este alojamiento ú...",3500,ciutat vella 8 0/,40 m²,40 m²,1,1,,,GABI,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-ciutat_vella-62501891691_106700/,Piso en alquiler en La Barceloneta en Ciutat Vella por 3.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal barceloneta beach appartement desconecta de la rutina en este alojamien...",3500,ciutat vella 1 0/,45 m²,45 m²,1,1,,,Barceloneta Beach,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62559605130_106700/,Piso en alquiler en Dreta de L'Eixample en Eixample por 3.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Apartamento en alquiler con una habitación, un baño, sala y cocina. Espacios funciona...",3500,eixample 0 0/,50 m²,50 m²,1,1,,,Corsega 1,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-64222971201_106400/,Piso en alquiler en Eixample en Eixample por 1.605 €/mes,Para más información y/o concertar visita contactar con miquel 645813648 (whatsapp y telf). Mc consulting alquila piso de 4 habitaciones con espectaculares vistas de la sagrada família en primer plano en modalidad de alquiler de temporada. Vistas y orientación: séptima planta real con orientación...,1605,eixample 1 0/,91 m²,91 m²,3,1,6ª,Más de 50 años,111211038-L104-25,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_la_bonanova08022-64197940124_106400/,Piso en alquiler en Sant Gervasi-La Bonanova en Sant Gervasi-La Bonanova por 4.026 €/mes,"Fantástico piso con mucha luz y bien comunicado con el transporte publico. Finca con conserje. 5 habitaciones (4 dobles + 1 servicio) 3 baños + 1 servicio armarios empotrados en todas las habitaciones, parket en todo el piso. 2 plazas de parking. 1 trastero. Contrato 7 años propietari gran t...",4026,sant gervasi la bonanova 4 0/,228 m²,228 m²,5,3,3ª,Más de 50 años,30048781-bonanova,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63411551287_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.200 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, bienvenido a nuestro apartamento en sarrià - pedralbes, ideal para 4 personas...",2200,sant gervasi galvany 7 0/,65 m²,65 m²,2,1,1ª,Entre 10 y 20 años,106742127-P14.1.4,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-64174486367_106400/,Piso en alquiler en La Dreta de L'Eixample en La Dreta de l'Eixample por 1.790 €/mes,"Piso en alquiler larga duración al lado de urquinaona. Puntos a tener en cuenta: - piso disponible para entrar en mayo de 2026 - piso sin muebles ni electrodomésticos. (solo placa para cocinar, campana y horno)— no aacc ni calefacción - precio: 1993€ mensual - 1 mes de fianza + 2 de garantía adic...",1790,la dreta de eixample 7 0/,125 m²,125 m²,2,2,1ª,,111390230-ID-7676,,,,,,,2026-05-25
https://www.pisos.com/alquilar/atico-sant_gervasi_galvany-64173165161_106400/,Ático en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.999 €/mes,"***piso de temporada*** estancia ocio/vacacional exclusivo ático con mucha luz y sin ruidos en una de las zonas más prestigiosas de la ciudad. Honorarios a cargo de inquilino. Vm3 fincas, les presenta esta céntrica, silenciosa y cómoda vivienda en el famoso barrio de san gervasio. Acabados de pri...",2999,sant gervasi galvany 1 0/,71 m²,71 m²,1,1,6ª,,101884755-B362,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria-63369722399_106400/,Piso en alquiler en Sarrià en Sarrià por 7.100 €/mes,"Alquiler amueblado - dúplex con jardín privado de 45 m² en pedralbes este dúplex amueblado se encuentra en una de las zonas residenciales más consolidadas de pedralbes, muy cerca de los principales colegios internacionales de barcelona. Con 273 m² construidos (213 m² útiles) y un jardín privado d...",7100,sarria sant gervasi sarria 9 0/,273 m²,273 m²,3,3,,Entre 10 y 20 años,111118971-111118971,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-el_fort_pienc-63393525289_106400/,Piso en alquiler en El Fort Pienc en El Fort Pienc por 1.500 €/mes,"Disponible desde enero 2.026 disponible solo para alquileres de más de 32 días con fines de ocio, vacaciones, recreativos o culturales, y siempre que se acompañen de la documentación correspondiente que acredite dicha finalidad. Este apartamento sólo está disponible para estancias temporales y no...",1500,el fort pienc 9 0/,40 m²,40 m²,1,1,,Entre 10 y 20 años,109332651-3Jul - RF 1-2,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-63364821442_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.500 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, el apartamento tiene aproximadamente 70 m² y se encuentra en un edificio con ...",2500,sant gervasi galvany 2 0/,70 m²,70 m²,2,1,1ª,Entre 20 y 30 años,30009704-ENE-PDM14 1º1º,,,,,,,2026-05-25
https://www.pisos.com/alquilar/chalet-la_clota-63341024020_106400/,Chalet en alquiler en La Clota en La Clota por 7.140 €/mes,"¡descubre esta exclusiva villa en uno de los barrios más encantadores de barcelona! con orígenes que se remontan al siglo xiii, esta magnífica propiedad de 348 m² ha sido completamente reformada, conservando su fachada clásica de 1923. Imagina disfrutar de un jardín de rosas en la terraza mientra...",7140,la clota 0 0/,400 m²,400 m²,8,4,,,109491805-P34,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-les_corts_barrio-62520851100_106700/,Piso en alquiler en Les Corts en Les Corts por 3.700 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal este ático mide 55m2 recien reformado y a estrenar y es perfecto para 3...",3700,les corts barrio 0 0/,60 m²,60 m²,2,1,,,Andrea Penthouse Terrace,,,,,,,2026-05-25
https://www.pisos.com/alquilar/chalet-pedralbes-63419366027_106400/,Chalet en alquiler en Pedralbes en Pedralbes por 16.000 €/mes,"Magnifico chalet en una de las zonas más exclusivas barcelona, situado en pedralbes encontramos esta joya de 985m2 de parcela y 511m2 construidos con una fantástica zona ajardinada muy cuidad con piscina, zona de barbacoa y diferentes espacios chill out para disfrutar con la familia. Al entrar po...",16000,pedralbes 7 0/,511 m²,511 m²,5,4,,Más de 50 años,104531023-00393,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-sant_andreu-62540327050_106700/,Piso en alquiler en Sant Andreu en Sant Andreu por 3.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Disfruta con tu pareja de este coqueto e intimo apartamento con detalles para una vel...",3500,sant andreu 0 0/,50 m²,50 m²,1,1,,,PIS_29,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-el_raval-64197213544_106400/,Piso en alquiler en El Raval en El Raval por 1.600 €/mes,"Sg09025 - st alquiler vacacional temporal moderno piso recién reformado con vistas despejadas a la rambla. Vive en el corazón de barcelona, en una de sus calles más icónicas, la rambla. Piso completamente reformado que combina el encanto del casco histórico con el confort y estilo de un hogar mod...",1600,el raval 4 0/,55 m²,55 m²,2,1,1ª,Más de 50 años,110084854-89645,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08024-64175327255_106400/,Piso en alquiler en La Vila de Gràcia en La Vila de Gràcia por 1.790 €/mes,"Carolina balista- serveis immobiliaris presenta un local reformado ideal para autónomos en el distrito de gràcia se alquila inmueble de 170 m² con posibilidad de uso como local más vivienda. Totalmente reformado, listo para entrar, destaca por su diseño moderno y funcional. Dispone de doble ingre...",1790,la vila de gracia 5 0/,188 m²,188 m²,1,2,,,111171581-BCNA023,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62535790831_106700/,Piso en alquiler en Dreta de L'Eixample en Eixample por 3.700 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso turistico ( de uno a once meses)descubre este encantador piso en alquiler en ba...",3700,eixample 1 0/,100 m²,100 m²,2,1,,,THE CLARIS SUITES,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62537538263_106700/,Piso en alquiler en Dreta de L'Eixample en Eixample por 4.200 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso turistico ( alessandra rambla central) (de uno a seis meses) te presentamos est...",4200,eixample 3 0/,130 m²,130 m²,3,2,,,ALESSANDRA RAMBLAS,,,,,,,2026-05-25
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62559266223_106700/,Piso en alquiler en Dreta de L'Eixample en Eixample por 3.800 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso turistico este encantador piso en alquiler temporal en barcelona es la oportuni...",3800,eixample 3 0/,91 m²,91 m²,2,2,,,THE CENTRAL PLACE V.s,,,,,,,2026-05-25
