url,titol,descripcio,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,antiguitat_anys,referencia,moblat,armaris_empotrats,calefaccio,cuina_equipada,ascensor,terrassa,data_extraccio
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62557495878_106700/,Piso en alquiler en Dreta de L'Eixample en Eixample por 3.500 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso temporal bienvenido a este encantador apartamento en alquiler en barcelona! est...",3500,eixample 8 0/,63 m²,63 m²,1,1,,,JAMES PENTHOUSE.b,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital_eixample-62552112678_106700/,Apartamento en alquiler en Dreta de L'Eixample en Eixample por 3.700 €/mes,"Nuestras tarifas inician desde 2000€, variando según la temporada y la residencia seleccionada. Para brindarte la mejor atención, por favor contáctanos y consulta disponibilidad y precio exacto para tus fechas. Piso turistico central passeig de gràcia es un apartamento que combina tendencias ch...",3700,eixample 8 0/,65 m²,65 m²,2,1,,,Central Passeig,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-63423894736_106400/,Piso en alquiler en La Vila de Gràcia en La Vila de Gràcia por 2.400 €/mes,"Vivienda que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, estupendo loft en gracia muy amplio con gran terraza privada de 30m2. Consta ...",2400,la vila de gracia 6 0/,80 m²,80 m²,,1,,Entre 10 y 20 años,29939341-Jun9-RYC.b1,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_fort_pienc-63400314717_106400/,Piso en alquiler en El Fort Pienc en El Fort Pienc por 1.600 €/mes,"Disponible desde enero 2.026 estudio que solo admite estancias de temporada para finalidad de uso recreativo, turístico o de temporada de vacaciones, mínimo 32 noches, de acuerdo con el articulo 66 bis de la ley 18/2007, del derecho a la vivienda, este apartamento sólo está disponible para estanc...",1600,el fort pienc 7 0/,60 m²,60 m²,,1,,Entre 10 y 20 años,109332323-May31 (2 meses) - RF 1 -1,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_parc_la_llacuna_del_poblenou08018-64210937484_106400/,Piso en alquiler en El Parc-La Llacuna del Poblenou en El Parc-La Llacuna del Poblenou por 1.700 €/mes,"Disponibilidad - entrada 7 de junio acogedor estudio en el corazón de poblenou. Descubre este elegante apartamento de 1 habitacion y 1 baño situado en el vibrante barrio de el poblenou. Con 55 m² de superficie, esta vivienda combina comodidad moderna con un ambiente cálido y acogedor. El apartame...",1700,el parc la llacuna del poblenou 4 0/,60 m²,60 m²,,1,4ª,Entre 20 y 30 años,110244203-110244203,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-64220570627_106400/,Piso en alquiler en Sant Gervasi-Galvany en Sant Gervasi-Galvany por 2.200 €/mes,,2200,sant gervasi galvany 7 0/,85 m²,85 m²,2,1,4ª,Menos de 5 años,107743850-MAY 15 - MC.2.1-LD.,,,,,,,2026-05-26
https://www.pisos.com/alquilar/atico-sants_montjuic_hostafrancs08014-64209978807_518209/,"Ático en alquiler en Carrer d'Hostafrancs, 20 en Hostafrancs por 1.000 €/mes","Ref: 003309b alquiler maximo 11 meses (uso exclusivo ocio/vacacional) disponible 10/06/2026 índice de referencia de precios: 925,43€ zona tensionada del idrp: si nra: en trámite estado: segunda mano situación últimos 5 años: alquiler temporal precio de la última renta: no aplica cer...",1000,sants montjuic hostafrancs 7 9/,29 m²,24 m²,1,1,5ª,Más de 50 años,003309B,,,Eléctrica,Independiente,,"Terraza privada, vistas a la ciudad",2026-05-26
https://www.pisos.com/alquilar/estudio-sarria_sant_gervasi_sarria08017-63418778520_532306/,Estudio en alquiler en Carrer de la Santíssima Trinitat del Mont en Sarrià por 1.695 €/mes,"A la part alta de l’encantador barri de sarrià, en una de les zones més tranquil·les i privilegiades de barcelona, s’amaga aquesta llar que sembla suspesa entre la ciutat i la natura. Aquí, la vida canvia de ritme. El soroll urbà es dilueix a poc a poc mentre l’aire es torna més pur i lleuger. ...",1695,estudio sarria sant gervasi sarria 0 6/,45 m²,45 m²,1,1,Bajo,Más de 50 años,001013,,,Aire acondicionado,Abierta,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-16716952421_518209/,"Piso en alquiler en Carrer Nou de la Rambla, cerca de Carrer de la Guàrdia en El Raval por 1.830 €/mes",Ref: 002134 alquiler maximo 11 meses (uso exclusivo vacaciones/ ocio) disponible ya en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: 1.568 zona tensionada: del idrp: si nra: en tramite estado: segunda mano situación últimos 5 años: alquiler te...,1830,el raval 1 9/,130 m²,118 m²,4,2,3ª,Más de 50 años,002134,,2,Eléctrica,Equipada independiente,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-80055829933_515865/,"Piso en alquiler en Carrer de les Carretes, cerca de Carrer de l' Aurora en El Raval por 1.150 €/mes","Ref rs0001 disponible junio piso de alquiler temporal demostrable en ciutat vella. Contrato temporal por uso de ocio, vacacional o recreativo - se alquila maravilloso piso a estrenar de alto standing , de 65m² útiles, muy soleado, en finca totalmente reformada en el año 2017. Tiene do...",1150,el raval 3 5/,65 m²,60 m²,2,2,3ª,Más de 50 años,RS0001,,2,Central,Tipo  americana,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-63432537754_518209/,Piso en alquiler en Carrer de l'Hostal de Sant Antoni en Sant Pere-Santa Caterina-La Ribera por 1.800 €/mes,Ref: 003649 alquiler (ocio / vacacional) hogar acogedor con balcón en el centro histórico disponible: junio a agosto en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: ocio/vacacional (no aplica) zona tensionada del idrp: si nra: no estado: buen...,1800,sant pere santa caterina la ribera 4 9/,48 m²,48 m²,1,1,2ª,Más de 50 años,003649,,1,,Americana,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08023-55906253888_148700/,"Piso en alquiler en Carrer de Ferran Puig, cerca de Carrer de la Costa en El Putxet-El Farró por 3.500 €/mes","Amplio recibidor, gran salón-comedor con acceso a una fantástica terraza, muy soleada y tranquila, que incluye una agradable zona de porche. Cocina office, espaciosa y luminosa, totalmente equipada, con salida a un patio interior y zona de lavandería. La vivienda dispone de cuatro habitaciones ex...",3500,el putxet el farro 8 0/,151 m²,151 m²,4,2,1ª,Más de 50 años,003129,,Más de 2,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-64177039198_518209/,Piso en alquiler en Carrer dels Boters en El Barri Gòtic por 1.102 €/mes,"Ref: 003656 alquiler maximo 11 meses (uso exclusivo ocio/vacacional) disponible ya en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: 1.035,10€ zona tensionada del idrp: si nra: en trámite estado:segunda mano situación últimos 5 años: alquiler te...",1102,el barri gotic 8 9/,50 m²,50 m²,1,1,2ª,Entre 20 y 30 años,003656,Totalmente,1,,Abierta,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-64231774537_518209/,Piso en alquiler en Carrer dels Boters en El Barri Gòtic por 1.102 €/mes,"Ref: 003655 alquiler maximo 11 meses (uso exclusivo ocio/vacacional) disponible ya índice de referencia de precios: 1.035,10€ zona tensionada del idrp: si nra: en trámite estado:segunda mano situación últimos 5 años: alquiler temporal precio de la última renta: no aplica certificado...",1102,el barri gotic 7 9/,50 m²,50 m²,1,1,1ª,Entre 20 y 30 años,003655,Totalmente,1,,Abierta,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-64193060717_518209/,Piso en alquiler en Carrer d'En Robador en El Raval por 1.130 €/mes,"Ref: 001827g alquiler maximo 11 meses (uso exclusivo ocio / vacacional) disponible ya en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: 1046,06 € zona tensionada: sí estado: segunda mano situación últimos 5 años: alquiler temporal precio de la úl...",1130,el raval 7 9/,86 m²,79 m²,1,1,3ª,Más de 50 años,001827G,,2,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-58373524015_109300/,"Piso en alquiler en Carrer de Balmes, cerca de Carrer de València en La Dreta de l'Eixample por 3.300 €/mes","Piso de alquiler temporal junto a paseo de gracia. En finca rehabilitada de 1890 con ascensor. En una tecera planta con 126m2 distribuidos en salon independiente, cocina americana con codedor, dos habitaciones dobles y un gran baño completo con plato de ducha. Piso completamente amueblado de dise...",3300,la dreta de eixample 5 0/,126 m²,120 m²,2,1,2ª,Más de 50 años,FE0817,,,Bomba de calor,Americana,,,2026-05-26
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08036-64172614052_532727/,"Piso en alquiler en Carrer de Muntaner, cerca de Carrer de Mallorca en L'Antiga Esquerra de l'Eixample por 3.200 €/mes","La vivienda dispone de 103 m² útiles y se encuentra completamente amueblada y equipada, lista para entrar a vivir. Ubicada en una primera planta exterior con ascensor, destaca por su amplitud, luminosidad y excelente distribución. Se distribuye en: 1 habitación principal tipo suite con baño...",3200,antiga esquerra de eixample 2 7/,110 m²,103 m²,3,2,Principal,Entre 5 y 10 años,000047,,Más de 2,,Independiente,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-61728685383_515865/,"Piso en alquiler en Carrer de les Carretes, cerca de Carrer de l' Aurora en El Raval por 1.150 €/mes","Ref. Rs0008 disponible junio piso de alquiler temporal demostrable en ciutat vella. Contrato temporal por uso de ocio, vacacional o recreativo el piso está en una cuarta planta, con ascensor, interior, sin edificios en frente, por lo que tiene mucha luz natural. Tiene sol todo el día....",1150,el raval 3 5/,65 m²,60 m²,2,2,5ª,Más de 50 años,RS0008,,2,Central,Tipo  americana,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-60053857852_100500/,"Piso en alquiler en Carrer del Consell de Cent, cerca de Rambla de Catalunya en La Dreta de l'Eixample por 4.900 €/mes","Luminoso apartamento en alquiler en el corazón del eixample. Es una propiedad de alto standing, que cuenta con un dormitorio doble, un dormitorio individual, un baño, un salón-comedor, una cocina completamente equipada, y terraza. Se trata de un 'serviced apartment' que cuenta con servicios...",4900,la dreta de eixample 2 0/,60 m²,57 m²,2,1,3ª,Menos de 5 años,80005LP/6680,,1,,,,,2026-05-26
https://www.pisos.com/alquilar/atico-ciutat_vella_la_barceloneta08003-64217254890_108900/,Ático en alquiler en Carrer de Pontevedra en La Barceloneta por 1.300 €/mes,"Piso disponible a partir de 16.06.2026 alquiler temporal, con una duración mínima de 6 meses y máxima de 18 meses. ¡disfruta de la vida costera en este acogedor piso ubicado en la última planta de un edificio con ascensor, a solo 100 metros de la playa! características principales: superfici...",1300,ciutat vella la barceloneta 0 0/,37 m²,36 m²,2,1,5ª,Más de 50 años,TWB391,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62562385593_108900/,Piso en alquiler en Calle Rd Sant Pere en La Dreta de l'Eixample por 8.000 €/mes,"Disponible en alquiler temporal, este elegante y amplio piso es una opción ideal para quienes buscan confort, privacidad y diseño durante su estancia en barcelona. La vivienda destaca por su excelente distribución y espacios generosos, ofreciendo un ambiente sofisticado y acogedor. Dispone de tr...",8000,la dreta de eixample 3 0/,209 m²,195 m²,3,3,2ª,Más de 50 años,TWB519,,,,,,15,2026-05-26
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-44238754094_108900/,Piso en alquiler en Carrer de Ràfols en Sarrià por 4.950 €/mes,"Espectacular piso en alquiler en sarriá, perteneciente a un excelente conjunto residencial de viviendas con zona comunitaria con piscina, jardín y gimnasio privado. El piso está a estrenar y tiene una superficie de 123m2 construidos y 106m2 útiles, dispone de 3 habitaciones y 2 baños. Terraza de...",4950,sarria sant gervasi sarria 4 0/,124 m²,106 m²,3,2,3ª,,A-SARRIA-03,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-44265904297_108900/,Piso en alquiler en Carrer de Ràfols en Sarrià por 4.950 €/mes,"Espectacular piso en alquiler en sarriá, perteneciente a un excelente conjunto residencial de viviendas con zona comunitaria con piscina, jardín y gimnasio privado. El piso está a estrenar y tiene una superficie de 123m2 construidos y 106m2 útiles, dispone de 3 habitaciones y 2 baños. Terraza de...",4950,sarria sant gervasi sarria 7 0/,124 m²,106 m²,3,2,4ª,,A-SARRIA-02,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-44215182659_108900/,Piso en alquiler en Carrer de Ràfols en Sarrià por 4.950 €/mes,"Espectacular piso en alquiler en sarriá, perteneciente a un excelente conjunto residencial de viviendas con zona comunitaria con piscina, jardín y gimnasio privado. El piso está a estrenar y tiene una superficie de 123m2 construidos y 106m2 útiles, dispone de 3 habitaciones y 2 baños. Terraza de...",4950,sarria sant gervasi sarria 9 0/,124 m²,106 m²,3,2,3ª,,A-SARRIA-04,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-44224168985_108900/,Piso en alquiler en Carrer de Ràfols en Sarrià por 4.950 €/mes,"Espectacular piso en alquiler en sarriá, perteneciente a un excelente conjunto residencial de viviendas con zona comunitaria con piscina, jardín y gimnasio privado. El piso está a estrenar y tiene una superficie de 123m2 construidos y 106m2 útiles, dispone de 3 habitaciones y 2 baños. Terraza de...",4950,sarria sant gervasi sarria 5 0/,124 m²,106 m²,3,2,2ª,,A-SARRIA-05,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-44215997064_108900/,Piso en alquiler en Carrer de Ràfols en Sarrià por 4.950 €/mes,"En la zona alta de sarriá encontramos este sensacional piso de alquiler. La vivienda está a estrenar y pertenece a uno de los proyectos urbanísticos más importantes de la zona en los últimos tiempos. Excelente conjunto residencial con zona comunitaria con piscina, jardín y gimnasio privado. El ...",4950,sarria sant gervasi sarria 4 0/,124 m²,106 m²,3,2,2ª,,A-SARRIA-06,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_vila_de_gracia-58365698341_522145/,"Piso en alquiler en Travessera de Dalt, cerca de Carrer del Cardener en La Vila de Gràcia por 5.040 €/mes","¡vive en el corazón de barcelona con todas las comodidades que necesitas! ofrecemos apartamentos completamente equipados en nuestro edificio de gracia, con servicios diseñados a medida para nuestros residentes. Incluido en el alquiler: • suministros (agua, luz, etc.) • wifi de alta velocida...",5040,la vila de gracia 1 5/,100 m²,100 m²,2,2,3ª,Menos de 5 años,Danielas,,Más de 2,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_poble_sec08004-64168396755_180200/,"Piso en alquiler en Avinguda del Paral·lel, 167, cerca de Carrer de Tamarit en El Poble-sec por 1.218 €/mes","Este luminoso piso en alquiler se encuentra en la primera planta de un edificio con ascensor en la zona de el poble-sec, barcelona capital. Con una superficie total de 64 m² (55m2 útiles) y 2 habitaciones individuales más 1 habitación doble, este piso reformado ofrece un baño completo, balcón, ca...",1218,el poble sec 5 0/,68 m²,55 m²,3,1,3ª,,071311,,2,,Reformada,,5m²,2026-05-26
https://www.pisos.com/alquilar/apartamento-les_tres_torres08017-58344984705_522145/,Apartamento en alquiler en Carrer de Can Ràbia en Les Tres Torres por 5.000 €/mes,Amplio piso de 4 dormitorios sin amueblar en alquiler tenemos este apartamento disponible para alquilar en una ubicación privilegiada en barcelona. El apartamento cuenta con un amplio salón comedor con acceso a terraza. La zona de día también incluye un dormitorio en suite con armarios empot...,5000,les tres torres 5 5/,234 m²,234 m²,4,3,1ª,Entre 10 y 20 años,000708,,Más de 2,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/casa-pedralbes-64208084779_100600/,Casa en alquiler en Avinguda de Pearson en Pedralbes por 11.200 €/mes,"Situada en una de las zonas más exclusivas de pedralbes, esta distinguida residencia se levanta en un entorno plenamente privado, rodeada de vegetación y con una panorámica incomparable sobre barcelona. Su diseño prioriza la luz natural, la privacidad y una circulación cómoda entre los distintos ...",11200,pedralbes 9 0/,504 m²,440 m²,6,5,,,1663,,,Gas natural,,,,2026-05-26
https://www.pisos.com/alquilar/atico-pedralbes-59231254656_100500/,Ático en alquiler en Carrer de Tòquio en Pedralbes por 12.000 €/mes,"Ubicada en una de las calles más distinguidas de pedralbes, esta propiedad ofrece unas vistas espectaculares y un nivel de privacidad excepcional. Al acceder a la vivienda, un amplio recibidor da la bienvenida y conduce a la zona de día, donde destaca un salón a dos ambientes con vistas directas ...",12000,pedralbes 6 0/,300 m²,No indicada,5,4,5ª,Entre 30 y 50 años,SP210NE/2237,,1,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08008-64170333967_518209/,"Piso en alquiler en Carrer de Còrsega, cerca de Avinguda Diagonal en La Dreta de l'Eixample por 1.342 €/mes","Ref: 003450d alquiler maximo 11 meses (uso exlcusivo ocio / vacacional) disponible 01/06/2026 en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: 1121,2€ zona tensionada: sí estado: segunda mano situación últimos 5 años: alquilado temporal precio d...",1342,la dreta de eixample 7 9/,45 m²,42 m²,1,1,Bajo,Más de 50 años,003450D,,,,,,,2026-05-26
https://www.pisos.com/alquilar/estudio-sant_pere_santa_caterina_la_ribera08003-64266012675_518209/,Estudio en alquiler en Carrer del Sabateret en Sant Pere-Santa Caterina-La Ribera por 1.300 €/mes,Ref: 003551a estudio en alquiler disponible 03/06/2026 aicat 9349 características: este acogedor piso de 50 m² está ubicado en la primera planta de un edificio con ascensor y se encuentra en perfecto estado de conservación. Se sitúa en el vibrante y céntrico barrio de sant pere – santa c...,1300,estudio sant pere santa caterina la ribera 5 9/,50 m²,44 m²,1,1,Principal,Entre 20 y 30 años,003551A,Totalmente amueblado,Más de 2,,Totalmente equipada,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_maternitat_sant_ramon-63343839529_530867/,"Piso en alquiler en Travessera de les Corts, cerca de Gran Via de Carles III en La Maternitat-Sant Ramon por 925 €/mes","Piso en alquiler de 47 m² con balcón en les corts ubicado en la zona de les corts, junto a travessera de les corts y numància, en un **2º sin ascensor**, piso exterior a patio de manzana muy tranquilo, con salón comedor con salida a balcón, cocina independiente equipada, dormitorio doble con a...",925,la maternitat sant ramon 9 7/,47 m²,43 m²,1,1,2ª,Más de 50 años,ES55007847,,1,Eléctrica,Independiente,,,2026-05-26
https://www.pisos.com/alquilar/atico-la_vila_de_gracia08012-63359823418_518209/,"Ático en alquiler en Travessera de Gràcia, cerca de Carrer de Bailèn en La Vila de Gràcia por 2.700 €/mes","Ref: 002276a alquiler larga estancia disponible 04/05/2026 en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: 1.698,89 € zona tensionada del idrp: si nra: en trámite estado: segunda mano situación últimos 5 años: alquiler larga estancia ha est...",2700,la vila de gracia 8 9/,135 m²,125 m²,3,2,5ª,Entre 30 y 50 años,002276A,,Más de 2,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval08001-64264176879_518209/,Piso en alquiler en Carrer de la Guàrdia en El Raval por 1.158 €/mes,"Ref: 003063d alquiler máximo 11 meses (uso exclsuivo ocio / vacacional) disponible 29/05/2026 en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: 1.087,13€ zona tensionada del idrp: si nra: en trámite estado: segunda mano situación últimos 5 años: ...",1158,el raval 9 9/,63 m²,59 m²,2,1,4ª,Más de 50 años,003063D,,2,,Equipado,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62547843861_109300/,"Piso en alquiler en Ronda de Sant Pere, cerca de Carrer de Girona en La Dreta de l'Eixample por 9.900 €/mes","Exclusiva propiedad señorial con terrazas en finca regia – cuadrat d’or, barcelona en pleno corazón de barcelona, se encuentra esta extraordinaria propiedad señorial de alto standing, situada en una elegante finca regia esquinera de 1930 con ascensor. Ubicada a escasos metros de plaça urquina...",9900,la dreta de eixample 1 0/,357 m²,No indicada,6,3,2ª,,2765,,,Gas natural,,,,2026-05-26
https://www.pisos.com/alquilar/casa-la_clota08035-63378349227_522145/,Casa en alquiler en Carrer de la Puríssima en La Clota por 7.140 €/mes,"En oak properties tenemos el placer de presentar esta exclusiva villa situada en un encantador barrio de barcelona que conserva su esencia rural, con orígenes que se remontan al siglo xiii, en contraste con el vibrante crecimiento de barcelona que lo rodea. Esta magnífica propiedad de 348 m², ...",7140,la clota 7 5/,348 m²,348 m²,8,5,,,000923,,,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/casa-la_clota08035-61682908661_522145/,Casa en alquiler en Carrer de la Puríssima en La Clota por 7.140 €/mes,"En oak properties tenemos el placer de presentar esta exclusiva villa situada en un encantador barrio de barcelona que conserva su esencia rural, con orígenes que se remontan al siglo xiii, en contraste con el vibrante crecimiento de barcelona que lo rodea. Esta magnífica propiedad de 348 m², ...",7140,la clota 1 5/,348 m²,348 m²,8,5,,,000864,,,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample-64247974600_100500/,"Piso en alquiler en Avinguda de Josep Tarradellas, cerca de Plaça de Francesc Macià en L'Antiga Esquerra de l'Eixample por 2.055 €/mes","Dcano real estate agency presenta en exclusiva este elegante piso totalmente reformado y amueblado, ubicado en una de las zonas más demandadas y cotizadas de barcelona, a escasos pasos de plaça francesc macià. La vivienda, lista para entrar a vivir, destaca por su diseño contemporáneo, su cuid...",2055,antiga esquerra de eixample 0 0/,87 m²,85 m²,3,2,1ª,Más de 50 años,DC729/9085,,1,Gas natural,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-64219200663_518209/,Piso en alquiler en Carrer dels Escudellers Blancs en El Barri Gòtic por 960 €/mes,"Ref: 003475b alquiler maximo 11 meses (uso exclsuivo ocio / vacacional) disponible ya en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: 934,84 € zona tensionada del idrp: si nra: en trámite estado: segunda mano situación últimos 5 años: alquiler ...",960,el barri gotic 3 9/,60 m²,60 m²,1,2,3ª,Más de 50 años,003475B,Totalmente amueblado,,Central,Totalmente equipada,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-64206819507_530867/,Apartamento en alquiler en Carrer del Rec en Sant Pere-Santa Caterina-La Ribera por 1.000 €/mes,"Ubicado en el corazón de el born, en una de las zonas más demandadas del centro de barcelona, en una finca con carácter, en una segunda planta, este piso luminoso destaca por sus elementos originales como las vigas de madera vistas y su ambiente acogedor. Se distribuye en un salón comedor con zon...",1000,sant pere santa caterina la ribera 7 7/,45 m²,42 m²,1,1,2ª,Más de 50 años,ES55008345,,1,Eléctrica,Abierta,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08008-63384384973_522145/,"Piso en alquiler en Passeig de Gràcia, cerca de Carrer de Provença en La Dreta de l'Eixample por 10.500 €/mes","Este espectacular apartamento de lujo, situado en el centro de barcelona, brinda una experiencia de vida inigualable en una de las áreas más exclusivas de la ciudad. Con tres amplias habitaciones dobles y tres baños, este lugar es un verdadero refugio de confort y sofisticación. Al ingresar, n...",10500,la dreta de eixample 3 5/,220 m²,220 m²,4,4,4ª,,000932,,Más de 2,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample-62524194378_522145/,Piso en alquiler en Calle Gran Via en L'Antiga Esquerra de l'Eixample por 3.300 €/mes,"Disponibilidad: directo tipo de alquiler: temporal hasta 11 meses moderno apartamento de 95 m2 totalmente amueblado en la primeraª planta.esta elegante propiedad incluye 2 dormitorios dobles, una luminosa sala de estar, una cocina totalmente equipada y un baño contemporáneo. Situado en un ba...",3300,antiga esquerra de eixample 8 5/,94 m²,87 m²,2,2,2ª,Menos de 5 años,000905,,Más de 2,Central,,,,2026-05-26
https://www.pisos.com/alquilar/duplex-antiga_esquerra_de_eixample08006-52507404280_522145/,"Dúplex en alquiler en Gran Via de les Corts Catalanes, cerca de Carrer de Balmes en L'Antiga Esquerra de l'Eixample por 8.000 €/mes","Este maravilloso dúplex registrado como local en el eixample de barcelona es una joya oculta en el corazón de la ciudad. El amplio jardín con riego automático de mas de 300 metros cuadrados está lleno de árboles y plantas, creando un oasis de tranquilidad en medio del ajetreo urbano. El espacio e...",8000,antiga esquerra de eixample 0 5/,640 m²,350 m²,2,3,Bajo,,000557,,Más de 2,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-63377001045_530867/,"Piso en alquiler en Carrer d'Alí Bei, cerca de Carrer de Girona en La Dreta de l'Eixample por 1.490 €/mes","Ubicado en una excelente zona del eixample y situado en la 4ª planta con ascensor, la vivienda dispone de amplio salón-comedor muy luminoso con salida a gran balcón exterior, cocina independiente equipada con zona de lavadero, dormitorio principal doble, segundo dormitorio individual y tercera es...",1490,la dreta de eixample 5 7/,70 m²,65 m²,3,1,4ª,Entre 30 y 50 años,ES55007470,,2,Eléctrica,Independiente,,,2026-05-26
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08015-64204596462_530867/,Piso en alquiler en Carrer de Tarragona en Hostafrancs por 900 €/mes,"Ubicado en finca catalogada cerca de sants estació, en un 4º sin ascensor, este piso destaca por su buena entrada de luz natural y su distribución funcional. Cuenta con un salón comedor exterior con zona de estar y mesa, una cocina independiente equipada con horno, placa, nevera y lavadora, un do...",900,sants montjuic hostafrancs 2 7/,45 m²,42 m²,1,1,4ª,Más de 50 años,ES55008045,,,Eléctrica,Independiente,,,2026-05-26
https://www.pisos.com/alquilar/piso-diagonal_mar_el_front_maritim_del_poblenou-63418485089_522145/,"Piso en alquiler en Rambla de Prim, cerca de Avinguda Diagonal en Diagonal Mar-El Front Marítim del Poblenou por 5.145 €/mes",Exclusiva residencia de 1 dormitorio con vistas al mar en diagonal mar alquiler de temporada (vacacional / estancias de ocio) propiedad de pequeño tenedor último contrato: 6.100 € no aplica índice de precios por tratarse de uso no residencial habitual. Ubicada en una de las zonas más conte...,5145,diagonal mar el front maritim del poblenou 9 5/,80 m²,80 m²,1,1,5ª,Menos de 5 años,Amy,,Más de 2,Central,Americana,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-60092711593_100500/,"Piso en alquiler en Carrer del Consell de Cent, cerca de Rambla de Catalunya en La Dreta de l'Eixample por 8.300 €/mes","Luminoso apartamento en alquiler en el corazón del eixample. Es una propiedad de alto standing, que cuenta con un dormitorio doble, un dormitorio individual, dos baños, un salón-comedor, una cocina completamente equipada, y terraza privada de 48m2. El salón tiene un sofá-cama doble. Se trat...",8300,la dreta de eixample 3 0/,128 m²,125 m²,2,2,1ª,Menos de 5 años,80006LP/6680,,1,,,,,2026-05-26
https://www.pisos.com/alquilar/estudio-el_raval08001-64204418527_518209/,Estudio en alquiler en Carrer de Picalquers en El Raval por 775 €/mes,Ref: 003421b alquiler de máximo 11 meses (uso exclusivo vacaciones/ocio) disponible 10/06/2026 en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: no aplica zona tensionada: sí estado: segunda mano situación últimos 5 años: alquiler temporal precio...,775,estudio el raval 7 9/,27 m²,25 m²,1,1,1ª,Más de 50 años,003421B,,,,,,,2026-05-26
